index,Job No,Date,Schd Time Start,Schd Time End,Latitude,Longitude,Customer number,Customer Name,Site Name,Address 1,Address 2,City,State,PostCode,Zone,Phone,Qty Scheduled,Qty Serviced,Serv Type,Container Type,Bin Volume,Status,Truck number,Route number,Generate ID,Initial Entry Date,Weight,Prorated Weight,Booking Reference 1,Booking Reference 2,Alternate Ref No 1,Alternate Ref No 2,Alternate Service Ref 1,Alternate Service Ref 2,Notes,Directions,CheckLists,Waste Type,Tip Site,Price,PO,Weekday,RowNum
1692,800654.01000,2016-11-02,NULL,01:33,151.2097480,-33.8659060,1021.00400,B.I.C. Services,NULL,66 Hunter Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,XVA350,RED,NULL,02/11/16 01:33:31,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Access to bins via loading dock on corner of Bligh St & Hunter St. Use swipe card for access,NULL,Paper/Cardboard,NULL,0.000,NULL,2,1
2757,812201.01000,2016-11-15,NULL,02:01,151.2076470,-33.8630790,1376.00200,Customs House,NULL,31 Alfred Street,NULL,Sydney,NSW,2000,NULL,Chris - 0406 427 914,1,1,LOOSE,240L,0,C,XVA350,RED,NULL,15/11/16 02:03:32,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Service point on Loftus Street **Please take bales**,NULL,Paper/Cardboard,NULL,0.000,NULL,1,1
2325,808299.01000,2016-11-10,NULL,01:50,151.2106230,-33.8623090,1376.00200,Customs House,NULL,31 Alfred Street,NULL,Sydney,NSW,2000,NULL,Chris - 0406 427 914,1,1,LOOSE,240L,0,C,XVA350,RED,NULL,10/11/16 01:50:39,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Service point on Loftus Street **Please take bales**,NULL,Paper/Cardboard,NULL,0.000,NULL,3,1
2328,808902.01000,2016-11-10,NULL,04:51,151.0316090,-33.8127880,1095.00000,Benmill & J> No. 3 Pty Ltd - Bayer Building,NULL,275 Alfred Street North,NULL,North Sydney,NSW,2060,NULL,NULL,1,1,LOOSE,660L,0,C,CG40UW,RLE,NULL,10/11/16 04:51:43,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up from rear of building.  After 7:30pm,NULL,Dry Waste,NULL,0.000,NULL,3,1
904,801944.00000,2016-11-02,NULL,NULL,0.0000000,0.0000000,2841.00000,Little Learning School Artarmon Pty Ltd,NULL,88 Dickson Avenue,NULL,Artarmon,NSW,2064,NULL,NULL,1,1,COL,660L,0.66,R,NULL,RL7,01/11/2016-01:01:30-RunGen217,01/11/16 01:01:31,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,39.150,NULL,1,1
540,812723.00000,2016-11-12,NULL,NULL,0.0000000,0.0000000,1618.00200,Mark Ryan - Dexus Property,NULL,11A Talavera Rd,NULL,North Ryde,NSW,2113,NULL,NULL,1,1,COL,1100L,1.1,R,VMU428,RL8,11/11/2016-01:04:10-RunGen217,11/11/16 01:04:10,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Building A,NULL,Paper/Cardboard,NULL,0.000,NULL,5,1
708,810033.01000,2016-11-11,NULL,02:41,151.0710930,-33.8524370,2257.00100,ATM Cleaning Management P/L,NULL,3 Innovation Rd,NULL,North Ryde,NSW,NULL,NULL,NULL,1,1,LOOSE,1100L,0,C,CG40UW,RLE,NULL,11/11/16 02:42:12,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swipe card & key only take blue bags and bin  not black or white bags.,NULL,General Waste,NULL,0.000,NULL,4,1
3665,804350.00000,2016-11-04,NULL,NULL,0.0000000,0.0000000,1391.00000,The Artel Group,The Artel Group,23 Cleg Street,NULL,Artarmon,NSW,2064,NULL,0406 418 952,1,1,COL,660L,0.66,R,NULL,RL7,03/11/2016-01:03:17-RunGen217,03/11/16 01:03:17,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins in loading dock,NULL,Dry Waste,NULL,49.800,NULL,1,1
488,801569.00000,2016-11-02,NULL,NULL,0.0000000,0.0000000,2576.00200,JLL (NSW) Pty Ltd - Marketplace Leichardt - Dock 2,NULL,100 Flood Street,NULL,Leichhardt,NSW,2040,NULL,NULL,4,4,COL,1100L,1.1,R,NULL,BR2,01/11/2016-00:59:32-RunGen217,01/11/16 00:59:33,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,If Dock closed call 0425 627 927. Please SMS 0418 404 566 if missing timeslot for night pick up.  Dock 2.,NULL,General Waste,NULL,154.880,NULL,2,1
2998,802892.01000,2016-11-04,NULL,12:23,151.2063510,-33.8695340,2174.00300,Mario Bruno Cleaning P/L,NULL,50 York Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,LOOSE,0,C,XVA350,RED,NULL,04/11/16 00:23:57,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins plus loose,NULL,Paper/Cardboard,NULL,0.000,NULL,4,1
1384,810935.00000,2016-11-11,NULL,NULL,0.0000000,0.0000000,1391.00000,The Artel Group,The Artel Group,23 Cleg Street,NULL,Artarmon,NSW,2064,NULL,0406 418 952,1,1,COL,660L,0.66,R,NULL,RL7,10/11/2016-01:01:20-RunGen217,10/11/16 01:01:20,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins in loading dock,NULL,Dry Waste,NULL,49.800,NULL,1,1
1658,803700.00000,2016-11-02,NULL,02:30,151.2077450,-33.8669360,1.00000,NULL,NULL,4  Martin Pl,NULL,Sydney,NSW,2000,NULL,NULL,1,1,COL,1100L,0,C,XVA350,RED,NULL,02/11/16 02:30:18,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paper/Cardboard,NULL,0.000,NULL,2,1
304,803725.01000,2016-11-03,NULL,02:08,151.2076020,-33.8669800,1324.01000,Priority Property Services P/L,NULL,4 Martin Place,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,XVA350,RED,NULL,03/11/16 02:08:27,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swipe card,NULL,Paper/Cardboard,NULL,0.000,NULL,3,1
5058,805629.01000,2016-11-08,NULL,03:26,151.2088260,-33.8658890,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,6,6,LOOSE,LOOSE,0,C,XVA350,RED,NULL,08/11/16 03:26:38,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,1,1
5060,805659.02000,2016-11-08,NULL,01:17,151.2063960,-33.8656210,1324.00300,Priority Property Services P/L,NULL,50 Margaret Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,660L,0,C,XVA350,RED,NULL,08/11/16 01:17:55,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins at the front of the building. Must be at around 8:30PM.,NULL,Paper/Cardboard,NULL,0.000,NULL,1,1
1656,803698.00000,2016-11-02,NULL,02:26,151.2076700,-33.8670620,1.00000,NULL,NULL,14  Martin Pl,NULL,Sydney,NSW,2000,NULL,NULL,2,2,COL,1100L,0,C,XVA350,RED,NULL,02/11/16 02:27:08,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paper/Cardboard,NULL,0.000,NULL,2,1
2449,804068.02000,2016-11-05,NULL,03:22,151.2081770,-33.8669700,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,6,6,LOOSE,LOOSE,0,C,XVA350,RED,NULL,05/11/16 03:22:51,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,5,1
2450,804068.01000,2016-11-05,NULL,03:22,151.2081770,-33.8669700,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,BALES,0,C,XVA350,RED,NULL,05/11/16 03:22:51,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,5,1
2453,804099.01000,2016-11-05,NULL,03:30,151.2074150,-33.8665560,1324.01000,Priority Property Services P/L,NULL,4 Martin Place,NULL,Sydney,NSW,2000,NULL,NULL,3,3,LOOSE,240L,0,C,XVA350,RED,NULL,05/11/16 03:31:09,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swipe card,NULL,Paper/Cardboard,NULL,0.000,NULL,5,1
2454,804726.01000,2016-11-05,NULL,04:26,151.0315800,-33.8129470,1095.00000,Benmill & J> No. 3 Pty Ltd - Bayer Building,NULL,275 Alfred Street North,NULL,North Sydney,NSW,2060,NULL,NULL,1,1,LOOSE,660L,0,C,CG40UW,RLE,NULL,05/11/16 04:26:52,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up from rear of building.  After 7:30pm,NULL,Dry Waste,NULL,0.000,NULL,5,1
5061,805660.01000,2016-11-08,NULL,03:40,151.2080990,-33.8687030,1324.01000,Priority Property Services P/L,NULL,4 Martin Place,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,240L,0,C,XVA350,RED,NULL,08/11/16 03:41:01,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swipe card,NULL,Paper/Cardboard,NULL,0.000,NULL,1,1
2327,808765.01000,2016-11-10,NULL,04:40,151.0315890,-33.8128380,1441.00900,A to Z Cleaning - Canvas Cafe,NULL,364A Kent Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,120L,0,C,WHE332,RLC,NULL,10/11/16 04:40:31,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,**AFTER 12PM & BEFORE 6AM** Bins located in Council Lane - at rear,NULL,Comingle,NULL,0.000,NULL,3,1
1843,815133.00000,2016-11-16,NULL,NULL,0.0000000,0.0000000,2841.00000,Little Learning School Artarmon Pty Ltd,NULL,88 Dickson Avenue,NULL,Artarmon,NSW,2064,NULL,NULL,1,1,COL,660L,0.66,R,NULL,RL7,15/11/2016-01:10:01-RunGen217,15/11/16 01:10:02,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,39.150,NULL,1,1
5063,806438.01000,2016-11-08,NULL,04:28,151.0317290,-33.8129410,1095.00000,Benmill & J> No. 3 Pty Ltd - Bayer Building,NULL,275 Alfred Street North,NULL,North Sydney,NSW,2060,NULL,NULL,1,1,LOOSE,660L,0,C,CG40UW,RLE,NULL,08/11/16 04:28:41,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up from rear of building.  After 7:30pm,NULL,Dry Waste,NULL,0.000,NULL,1,1
1881,806580.00000,2016-11-07,NULL,NULL,0.0000000,0.0000000,2100.02900,SGB - Alice in La-La,NULL,30 Maddox Street,NULL,Alexandria,NSW,2015,NULL,NULL,1,1,COL,240L,0.24,R,CF71JM,RLI,04/11/2016-01:06:35-RunGen217,04/11/16 01:06:35,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,**AFTER 7AM**,NULL,General Waste,NULL,14.520,NULL,2,1
3644,807716.01000,2016-11-09,NULL,12:53,151.1289140,-33.7844910,2596.00000,Little Learning School Macquarie Park,NULL,35 Waterloo Road,NULL,Macquarie Park,NSW,2113,NULL,NULL,1,1,LOOSE,1100L,0,C,CG40UW,RLE,NULL,09/11/16 00:54:04,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,0.000,NULL,2,1
4144,808541.00000,2016-11-09,NULL,NULL,0.0000000,0.0000000,2841.00000,Little Learning School Artarmon Pty Ltd,NULL,88 Dickson Avenue,NULL,Artarmon,NSW,2064,NULL,NULL,1,1,COL,660L,0.66,R,NULL,RL7,08/11/2016-01:01:26-RunGen217,08/11/16 01:01:27,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,39.150,NULL,1,1
3991,816113.01000,2016-11-18,NULL,12:46,151.2085580,-33.8666260,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,6,6,LOOSE,LOOSE,0,C,XVA350,RED,NULL,18/11/16 00:47:08,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,4,1
3992,816614.01000,2016-11-18,NULL,12:27,151.1292710,-33.7842420,1021.00900,B.I.C. Services,NULL,165 Walker Street,NULL,North Sydney,NSW,2060,NULL,0428 649 362,1,1,LOOSE,660L,0,C,CG40UW,RLE,NULL,18/11/16 00:27:59,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins @ Little Walker St - Swipe card for access  Before 6AM,NULL,General Waste,NULL,0.000,NULL,4,1
2322,808285.01000,2016-11-10,NULL,12:02,151.2059210,-33.8743000,1396.00100,University of Notre Dame,NULL,Cnr Abercrombie & Broadway St,NULL,Broadway,NSW,2007,NULL,NULL,1,1,LOOSE,240L,0,C,XVA350,RED,NULL,10/11/16 00:02:47,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance is Cnr of Abercrombie & Broadway Come down Abercrombie & last driveway on the left. Call Security to let you in - 0403 458 011,NULL,Paper/Cardboard,NULL,0.000,NULL,3,1
2323,808296.01000,2016-11-10,NULL,02:40,151.2086760,-33.8662490,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,6,6,LOOSE,LOOSE,0,C,XVA350,RED,NULL,10/11/16 02:41:14,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,3,1
2326,808326.01000,2016-11-10,NULL,02:54,151.2074910,-33.8668250,1324.01000,Priority Property Services P/L,NULL,4 Martin Place,NULL,Sydney,NSW,2000,NULL,NULL,6,6,LOOSE,240L,0,C,XVA350,RED,NULL,10/11/16 02:54:38,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swipe card,NULL,Paper/Cardboard,NULL,0.000,NULL,3,1
4565,820417.01000,2016-11-23,NULL,12:37,151.2085100,-33.8668380,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,6,6,LOOSE,LOOSEFULL,0,C,XVA350,RED,NULL,23/11/16 00:37:15,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,2,1
414,821240.00000,2016-11-22,00:00,00:00,151.0411720,-33.8165720,2442.00000,Immanuel Australia Church Incorporated,Immanuel Australia Church Incorporated,15 Park Road,NULL,Rydalmere,NSW,2116,NULL,0425 271 362,1,1,COL,240L,0,P,VMU428,RL1,NULL,21/11/16 14:16:02,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,23.030,NULL,1,1
3467,817243.01000,2016-11-19,NULL,02:10,151.2085030,-33.8669380,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,3,3,LOOSE,660L,0,C,XVA350,RED,NULL,19/11/16 02:11:00,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,5,1
3468,817246.01000,2016-11-19,NULL,01:29,151.2091230,-33.8635530,1376.00200,Customs House,NULL,31 Alfred Street,NULL,Sydney,NSW,2000,NULL,Chris - 0406 427 914,1,1,LOOSE,240L,0,C,XVA350,RED,NULL,19/11/16 01:29:31,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Service point on Loftus Street **Please take bales**,NULL,Paper/Cardboard,NULL,0.000,NULL,5,1
2759,812230.01000,2016-11-15,NULL,02:56,151.2087320,-33.8686530,1324.01000,Priority Property Services P/L,NULL,4 Martin Place,NULL,Sydney,NSW,2000,NULL,NULL,6,6,LOOSE,240L,0,C,XVA350,RED,NULL,15/11/16 02:56:22,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swipe card,NULL,Paper/Cardboard,NULL,0.000,NULL,1,1
707,809521.01000,2016-11-11,NULL,12:52,151.2084860,-33.8661220,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,660L,0,C,XVA350,RED,NULL,11/11/16 00:52:55,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,4,1
3209,821567.01000,2016-11-24,NULL,02:59,151.2090300,-33.8745220,1324.01000,Priority Property Services P/L,NULL,4 Martin Place,NULL,Sydney,NSW,2000,NULL,NULL,7,7,LOOSE,240L,0,C,XVA350,RED,NULL,24/11/16 02:59:58,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swipe card,NULL,Paper/Cardboard,NULL,0.000,NULL,3,1
3469,817876.01000,2016-11-19,NULL,01:33,151.1295810,-33.7838340,1021.00900,B.I.C. Services,NULL,165 Walker Street,NULL,North Sydney,NSW,2060,NULL,0428 649 362,1,1,LOOSE,660L,0,C,CG40UW,RLE,NULL,19/11/16 01:33:22,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins @ Little Walker St - Swipe card for access  Before 6AM,NULL,General Waste,NULL,0.000,NULL,5,1
2760,812983.01000,2016-11-15,NULL,06:44,151.0316040,-33.8129480,1825.00100,Sydneywide Commercial Cleaning P/L,NULL,99 Mount St,NULL,North Sydney,NSW,2060,NULL,NULL,3,3,LOOSE,660L,0,C,CG40UW,RLE,NULL,15/11/16 06:44:34,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Enter dock through Hill St.,NULL,Dry Waste,NULL,0.000,NULL,1,1
174,810651.01000,2016-11-12,NULL,12:47,151.2057920,-33.8662020,2740.00000,Clarence Tower,NULL,80 Clarence Street,NULL,Sydney,NSW,2000,NULL,0498 200 054,2,2,LOOSE,240L,0,C,XVA350,RED,NULL,12/11/16 00:47:57,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paper/Cardboard,NULL,0.000,NULL,5,1
175,811310.01000,2016-11-12,NULL,05:21,151.0315820,-33.8128510,1095.00000,Benmill & J> No. 3 Pty Ltd - Bayer Building,NULL,275 Alfred Street North,NULL,North Sydney,NSW,2060,NULL,NULL,1,1,LOOSE,660L,0,C,CG40UW,RLE,NULL,12/11/16 05:22:06,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up from rear of building.  After 7:30pm,NULL,Dry Waste,NULL,0.000,NULL,5,1
2931,822795.01000,2016-11-25,NULL,01:42,151.2085060,-33.8668880,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,660L,0,C,XVA350,RED,NULL,25/11/16 01:42:55,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,4,1
1631,818827.02000,2016-11-22,NULL,12:10,151.2067520,-33.8665510,1324.00300,Priority Property Services P/L,NULL,50 Margaret Street,NULL,Sydney,NSW,2000,NULL,NULL,3,3,LOOSE,660L,0,C,XVA350,RED,NULL,22/11/16 00:10:37,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,At rear Please service around 8:30PM.,NULL,Cardboard,NULL,0.000,NULL,1,1
1660,818832.01000,2016-11-22,NULL,12:28,151.2054100,-33.8666840,2740.00000,Clarence Tower,NULL,80 Clarence Street,NULL,Sydney,NSW,2000,NULL,0498 200 054,3,3,LOOSE,240L,0,C,XVA350,RED,NULL,22/11/16 00:28:44,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paper/Cardboard,NULL,0.000,NULL,1,1
3819,819313.00000,2016-11-19,NULL,NULL,0.0000000,0.0000000,1618.00200,Mark Ryan - Dexus Property,NULL,11A Talavera Rd,NULL,North Ryde,NSW,2113,NULL,NULL,1,1,COL,1100L,1.1,R,VMU428,RL8,18/11/2016-01:15:57-RunGen217,18/11/16 01:15:57,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Building A,NULL,Paper/Cardboard,NULL,0.000,NULL,5,1
2758,812229.02000,2016-11-15,NULL,12:49,151.2063450,-33.8657300,1324.00300,Priority Property Services P/L,NULL,50 Margaret Street,NULL,Sydney,NSW,2000,NULL,NULL,3,3,LOOSE,660L,0,C,XVA350,RED,NULL,15/11/16 00:49:50,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins at the front of the building. Must be at around 8:30PM.,NULL,Paper/Cardboard,NULL,0.000,NULL,1,1
1555,823274.01000,2016-11-25,NULL,12:43,151.1292560,-33.7842430,1095.00000,Benmill & J> No. 3 Pty Ltd - Bayer Building,NULL,275 Alfred Street North,NULL,North Sydney,NSW,2060,NULL,NULL,1,1,LOOSE,660L,0,C,CG40UW,RLE,NULL,25/11/16 00:44:18,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up from rear of building.  After 7:30pm,NULL,Dry Waste,NULL,0.000,NULL,4,1
1341,814291.01000,2016-11-16,NULL,02:23,151.0316430,-33.8129120,1095.00000,Benmill & J> No. 3 Pty Ltd - Bayer Building,NULL,275 Alfred Street North,NULL,North Sydney,NSW,2060,NULL,NULL,1,1,LOOSE,660L,0,C,CG40UW,RLE,NULL,16/11/16 02:24:00,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up from rear of building.  After 7:30pm,NULL,Dry Waste,NULL,0.000,NULL,2,1
2516,814744.00000,2016-11-16,NULL,NULL,0.0000000,0.0000000,2576.00200,JLL (NSW) Pty Ltd - Marketplace Leichardt - Dock 2,NULL,100 Flood Street,NULL,Leichhardt,NSW,2040,NULL,NULL,4,4,COL,1100L,1.1,R,AK39DP,BR2,15/11/2016-00:59:35-RunGen217,15/11/16 00:59:36,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,If Dock closed call 0425 627 927. Please SMS 0418 404 566 if missing timeslot for night pick up.  Dock 2.,NULL,General Waste,NULL,154.880,NULL,2,1
2755,812198.01000,2016-11-15,NULL,02:36,151.2088420,-33.8661190,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,9,9,LOOSE,BALES,0,C,XVA350,RED,NULL,15/11/16 02:37:02,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,1,1
2756,812198.02000,2016-11-15,NULL,02:36,151.2088420,-33.8661190,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,6,6,LOOSE,LOOSE,0,C,XVA350,RED,NULL,15/11/16 02:37:02,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,1,1
38,815468.01000,2016-11-17,NULL,04:39,151.0316360,-33.8129440,1021.00900,B.I.C. Services,NULL,165 Walker Street,NULL,North Sydney,NSW,2060,NULL,0428 649 362,1,1,LOOSE,660L,0,C,CG40UW,RLE,NULL,17/11/16 04:42:10,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins @ Little Walker St - Swipe card for access  Before 6AM,NULL,General Waste,NULL,0.000,NULL,3,1
39,815498.01000,2016-11-17,NULL,04:30,151.0316360,-33.8129440,1095.00000,Benmill & J> No. 3 Pty Ltd - Bayer Building,NULL,275 Alfred Street North,NULL,North Sydney,NSW,2060,NULL,NULL,1,1,LOOSE,660L,0,C,CG40UW,RLE,NULL,17/11/16 04:30:27,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up from rear of building.  After 7:30pm,NULL,Dry Waste,NULL,0.000,NULL,3,1
1342,814295.01000,2016-11-16,NULL,02:25,151.0315900,-33.8129270,2354.01100,Dimeo,NULL,168 Walker Street,NULL,North Sydney,NSW,2060,NULL,NULL,3,3,LOOSE,240L,0,C,CG40UW,RLE,NULL,16/11/16 02:25:54,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,**SWIPE PROVIDED** After 8pm and Before 9pm,NULL,General Waste,NULL,0.000,NULL,2,1
3206,821537.01000,2016-11-24,NULL,02:10,151.2085170,-33.8667450,1825.00200,Sydneywide Commercial Cleaning P/L,NULL,107 Pitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,660L,0,C,XVA350,RED,NULL,24/11/16 02:10:30,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Must be done between 11PM & 2AM - kerbside.,NULL,Cardboard,NULL,0.000,NULL,3,1
5058,821776.00000,2016-11-23,NULL,NULL,0.0000000,0.0000000,2841.00000,Little Learning School Artarmon Pty Ltd,NULL,88 Dickson Avenue,NULL,Artarmon,NSW,2064,NULL,NULL,1,1,COL,660L,0.66,R,CG06UT,RL7,22/11/2016-01:05:34-RunGen217,22/11/16 01:05:34,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,39.150,NULL,1,1
1340,813814.01000,2016-11-16,NULL,12:43,151.2088660,-33.8642840,1438.00200,Solutions Property Services - Stock Exchange,NULL,20 Bridge Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,BALES,0,C,XVA350,RED,NULL,16/11/16 00:43:49,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Use access key to loading dock in rear lane.,NULL,Paper/Cardboard,NULL,0.000,NULL,2,1
4574,817531.00000,2016-11-18,NULL,NULL,0.0000000,0.0000000,1391.00000,The Artel Group,The Artel Group,23 Cleg Street,NULL,Artarmon,NSW,2064,NULL,0406 418 952,1,1,COL,660L,0.66,R,NULL,RL7,17/11/2016-01:01:46-RunGen217,17/11/16 01:01:46,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins in loading dock,NULL,Dry Waste,NULL,49.800,NULL,1,1
3466,819616.00000,2016-11-20,NULL,NULL,0.0000000,0.0000000,2203.00000,Mawland Quarantine Station,Mawland Quarantine Station,North Head Scenic Drive,NULL,Manly,NSW,2095,NULL,NULL,61,61,COL,240L,0.24,R,CG40UW,RLE,18/11/2016-01:19:02-RunGen217,18/11/16 01:19:35,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,783.060,NULL,1,1
3047,819763.00000,2016-11-21,NULL,NULL,0.0000000,0.0000000,2100.02900,SGB - Alice in La-La,NULL,30 Maddox Street,NULL,Alexandria,NSW,2015,NULL,NULL,1,1,COL,240L,0.24,R,AB40PW,RLI,18/11/2016-01:20:55-RunGen217,18/11/16 01:20:56,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,**AFTER 7AM**,NULL,General Waste,NULL,14.520,NULL,2,1
